electkwh,heatingkwh,hotwaterkwh,PV_generation,Temperature,month,day,hour,nday,hour_cos,hour_sin,month_cos,month_sin,summer,winter
0.241389,3.781395,0.0,0.0,-7.488,1,1,0,1,1.0,0.0,0.8660254037844387,0.49999999999999994,0,1
0.22142,3.873677,0.0,0.0,-7.637,1,1,1,2,0.9629172873477994,0.2697967711570243,0.8660254037844387,0.49999999999999994,0,1
0.206539,6.100633,0.0,0.0,-7.813,1,1,2,3,0.8544194045464886,0.5195839500354336,0.8660254037844387,0.49999999999999994,0,1
0.200706,2.464939,0.0,0.0,-7.984,1,1,3,4,0.6825531432186541,0.730835964278124,0.8660254037844387,0.49999999999999994,0,1
0.21046,1.25304,0.0,0.0,-8.147,1,1,4,5,0.4600650377311522,0.8878852184023752,0.8660254037844387,0.49999999999999994,0,1
0.239135,0.041142,0.0,0.0,-8.221,1,1,5,6,0.20345601305263397,0.9790840876823228,0.8660254037844387,0.49999999999999994,0,1
0.344273,4.888735,0.0,0.0,-8.256,1,1,6,7,-0.06824241336467088,0.9976687691905392,0.8660254037844387,0.49999999999999994,0,1
0.393835,4.888735,0.0,0.524,-8.197,1,1,7,8,-0.33487961217098616,0.9422609221188205,0.8660254037844387,0.49999999999999994,0,1
0.405839,4.286214,1.245169,3.87,-7.428,1,1,8,9,-0.5766803221148671,0.8169698930104421,0.8660254037844387,0.49999999999999994,0,1
0.411284,3.070888,3.355036,6.419,-6.125,1,1,9,10,-0.7757112907044199,0.6310879443260526,0.8660254037844387,0.49999999999999994,0,1
0.399042,1.858989,3.606322,7.779,-4.617,1,1,10,11,-0.9172113015054528,0.3984010898462418,0.8660254037844387,0.49999999999999994,0,1
0.412678,1.858989,0.0,8.313,-3.123,1,1,11,12,-0.9906859460363308,0.13616664909624665,0.8660254037844387,0.49999999999999994,0,1
0.427354,3.673408,0.343032,8.018,-1.863,1,1,12,13,-0.9906859460363308,-0.1361666490962464,0.8660254037844387,0.49999999999999994,0,1
